bandgap,number_of_magnetic_atoms,Cr,max ionic char,V,Mn,avg d valence electrons,O,frac s valence electrons,energy_per_atom,decomposition_energy,Yang omega,Yang delta,Mo,band center,Ag,W,avg ionic char,magnet
0.2523,2,0,0.476922164,0,0,2.222222222,0.666666667,0.290322581,-5.795204801,0.109265912,4449809.37,0.340976393,0,-2.804082759,0,0,0.102865821,1
3.4087,0,0,0.792997622,0,0,2.5,0.5,0.25,-5.354179258,0,2991446.782,0.453558572,0,-2.179407413,0,0,0.163834697,0
0.1864,1,0,0.590584604,0,0.222222222,1.777777778,0.666666667,0.310344828,-6.754323409,0.096996964,4059378.934,0.361096004,0,-2.686351225,0,0,0.123300822,1
0.9359,0,0,0.314923659,0,0,8,0,0.166666667,-4.290906852,0,0.213238383,0.236821629,0,-1.769415173,0,0,0.045126457,0
0,0,0,0.559138715,0.315789474,0,0.947368421,0.684210526,0.351851852,-7.596013783,0.063833398,3768833.751,0.377887079,0,-2.717224653,0,0,0.120811135,1
1.927,0,0,0.336084237,0,0,1.181818182,0.727272727,0.223404255,-7.331088585,0.154076388,6156660.64,0.384934891,0.090909091,-3.079153862,0,0.181818182,0.055830557,1
2.3013,0,0,0.779729733,0.142857143,0,0.428571429,0.571428571,0.382352941,-7.268058234,0.108532214,6225193.887,0.380986041,0,-2.374028151,0,0,0.152114186,1
0.8658,0,0,0.551131362,0,0,4.285714286,0.571428571,0.212121212,-5.246118243,0.30940641,3086832.03,0.424461499,0,-2.67144656,0,0,0.109135334,0
0,0,0,0.803211356,0,0.307692308,1.538461538,0.615384615,0.333333333,-6.893728365,0.31251801,4126892.267,0.490217396,0,-2.425829839,0,0,0.152290638,1
0.9094,0,0,0.336084237,0,0,1.363636364,0.727272727,0.287878788,-6.892513196,0.246382224,4041842.012,0.395504264,0.272727273,-3.029974554,0,0,0.066661336,1
0,0,0,0.395951025,0,0,7.5,0,0.150943396,-4.792688199,0,6792901.932,0.16229277,0,-1.88805353,0,0,0.057118429,1
1.2219,0,0,0.109168515,0,0,1.666666667,0,0.315789474,-6.825166582,0,5656631.414,0.136459203,0,-2.329866325,0,0,0.02425967,0
2.7475,0,0,0.551131362,0,0,4,0.6,0.227272727,-5.590012521,0.143287113,3268425.628,0.358071117,0,-2.667295092,0,0,0.115439743,0
2.5046,0,0,0.400239578,0,0,2.333333333,0.666666667,0.206896552,-6.900120868,0.190343324,6161757.708,0.346421481,0,-2.953862702,0,0.166666667,0.073412497,0
1.7793,0,0,0.037311127,0,0,2.307692308,0,0.227272727,-4.886805165,0,5458395.937,0.147699914,0,-2.42494041,0,0,0.008568497,0
3.2891,0,0,0.567089816,0,0,2,0.6,0.2,-6.453074742,0.183488222,2594967.008,0.438155692,0,-2.656871282,0,0,0.117211069,0
3.4332,0,0,0.67832868,0,0,2.307692308,0.615384615,0.26,-5.523779335,0.098997131,2634275.698,0.42899628,0,-2.646000046,0,0,0.120710732,0
0,0,0.333333333,0.190711652,0,0,1.666666667,0,0.277777778,-6.489991267,0.000370607,5215633.181,0.113642161,0,-2.227319401,0,0,0.042380367,1
3.5759,0,0,0.551131362,0,0,4.285714286,0.571428571,0.212121212,-5.633307517,0.009548746,3509588.083,0.339478481,0,-2.718790943,0,0,0.101243821,0
1.588,0,0,0.083345821,0,0,10,0,0.133333333,-4.101434835,0.080901387,2878761.93,0.135531136,0,-2.235620719,0,0,0.020836455,0
3.4067,0,0,0.404527458,0,0,2.727272727,0.545454545,0.183333333,-5.226851567,0.036710915,4307168.818,0.406866478,0,-2.698135308,0,0,0.098614686,0
0,0,0,0.803211356,0,0,0.615384615,0.615384615,0.393939394,-8.444431117,0.21242508,5053938.225,0.49925009,0,-2.421003502,0,0,0.152952063,1
0,0,0,0.820234131,0.266666667,0,0.8,0.666666667,0.358024691,-7.218349556,0.045175516,4271049.665,0.530931742,0,-2.56178835,0,0,0.138546696,1
4.2136,0,0,0.779729733,0,0.083333333,0.416666667,0.583333333,0.360655738,-6.848140606,0.152075118,2669903.171,0.382953431,0,-2.421763697,0,0,0.146904052,1
0.0026,0,0,0.590584604,0,0.1,0.5,0.7,0.338983051,-6.74233377,0.095714914,4780434.755,0.290488651,0,-2.995298219,0,0,0.070277259,1
0,0,0,0.060586937,0,0,7.6,0,0.137931034,-6.34932313,0.038431466,8581112.196,0.010408597,0,-1.883560481,0,0,0.014540865,1
0.5321,0,0,0.201982698,0.285714286,0,0.857142857,0,0.35,-6.042809608,0.257117411,4482154.496,0.125198732,0,-2.262763192,0,0,0.041220959,1
0.4575,1,0,0.10615688,0,0,0.888888889,0,0.321428571,-4.721741328,0.094502679,3679109.098,0.069476261,0,-2.405987212,0,0,0.013870286,1
0.872,0,0,0.075405485,0,0,7.714285714,0,0.105740181,-3.939888149,0.017530162,5122958.893,0.160344894,0,-2.167237488,0,0,0.011883692,0
0.883,0,0,0.067815945,0,0,10,0,0.094339623,-3.806758906,0,5311689.656,0.114011721,0,-2.14949432,0,0,0.009630264,0
2.1307,0,0,0.039210561,0,0,4,0,0.208333333,-4.459215636,0,3743424.837,0.054534094,0,-2.411872918,0,0,0.009410535,0
0,1,0,0.476922164,0,0,0.545454545,0.545454545,0.366666667,-6.790176363,0.792737915,6156408.623,0.28666785,0,-2.617534275,0,0,0.112405789,1
3.0403,0,0,0.395951025,0,0,2.933333333,0.666666667,0.176470588,-6.059278851,0.057286594,3711835.049,0.435975668,0,-2.925785728,0,0.066666667,0.079016145,0
0,0,0,0.779729733,0.142857143,0,1.857142857,0.571428571,0.292682927,-6.08220408,0.267126999,5774044.821,0.387536657,0,-2.374028151,0,0,0.152114186,1
0,0,0,0.447277936,0,0,3.333333333,0.666666667,0.217391304,-4.727148433,0.163873806,2588430.308,0.345201736,0,-2.822432052,0,0,0.099395097,1
2.9334,1,0,0.779729733,0,0,0.857142857,0.571428571,0.342105263,-6.520813121,0.312611919,3838514.88,0.370644567,0,-2.463084396,0,0,0.139259575,1
0,0,0,0.787757332,0,0.166666667,1.666666667,0.583333333,0.328767123,-6.554808219,0.211608841,4514593.279,0.524357426,0,-2.303959585,0,0,0.162565957,1
0,3,0,0.803211356,0,0,1.75,0.583333333,0.328767123,-5.799169502,0.270135966,5111124.817,0.551445994,0,-2.361004899,0,0,0.153612567,1
1.0526,0,0,0.559138715,0.333333333,0,1,0.666666667,0.352941176,-7.637792193,0.136849187,4044130.195,0.377843318,0,-2.681852139,0,0,0.124253048,1
0.0961,0,0,0.609723572,0,0,1.454545455,0.727272727,0.215686275,-7.897140303,0.252002516,4443985.623,0.41283244,0,-2.828352777,0,0,0.1059593,0
2.2661,0,0,0.05825901,0,0,0,0,0.4375,-8.391246881,0.106260933,4.852562866,0.033372848,0,-2.819416701,0,0,0.014267513,0
3.0142,0,0,0.395951025,0,0,3.75,0.625,0.153846154,-5.635772261,0,1737205.557,0.444050742,0,-2.90071053,0,0,0.078021803,0
2.2471,0,0,0.404527458,0,0,5.833333333,0.416666667,0.139534884,-3.821948916,0,2204582.317,0.347752718,0,-2.718547403,0,0,0.073159438,1
3.2462,0,0,0.361670072,0,0,2,0.7,0.25,-5.612741438,0.036390162,1478109.678,0.369434416,0,-3.028284958,0,0,0.063570142,0
1.2678,0,0,0.779729733,0.142857143,0,0.428571429,0.571428571,0.393939394,-7.252445954,0.10296425,7130972.623,0.38691107,0,-2.398262974,0,0,0.148801154,1
0,0,0,0.176012567,0,0,7.75,0,0.156862745,-4.898912585,0,4636660.167,0.112771255,0,-1.833388187,0,0,0.033002356,1
0,1,0,0.060586937,0,0,7.5,0,0.155555556,-6.530510481,0.025336287,12980015.63,0.051354917,0,-1.895624947,0,0,0.010651979,1
1.514,1,0,0.443019473,0,0,3,0.666666667,0.24,-5.177046928,0.050393455,3209581.402,0.376747408,0,-2.872418656,0,0,0.089659516,1
0,1,0,0.151279196,0,0,2,0,0.235294118,-4.734738379,0.409012143,0.283293192,0.24615556,0,-1.659523144,0,0,0.027940101,1
4.8258,0,0,0.421663847,0,0,1.111111111,0.666666667,0.3,-6.885888037,0.032985667,1151283.707,0.362723078,0,-2.923026636,0,0,0.079464849,0
0,1,0,0.803211356,0,0,1.846153846,0.615384615,0.317073171,-6.242838751,0.227619333,4768355.347,0.485651789,0,-2.553000594,0,0,0.133017826,1
0,1,0,0.060586937,0,0,8.857142857,0,0.136842105,-4.828065793,0,7652676.379,0.037408811,0,-1.992802505,0,0,0.007583579,1
0,1,0,0.590584604,0,0.222222222,1.777777778,0.666666667,0.310344828,-6.754824887,0.096495486,4059378.934,0.361096004,0,-2.686351225,0,0,0.123300822,1
0,0,0,0.3830856,0,0,3.333333333,0.666666667,0.222222222,-5.660227147,0.392306863,1787595.157,0.454747117,0,-2.894833449,0,0,0.085130133,1
1.924,0,0,0.559138715,0.090909091,0,1,0.727272727,0.23655914,-7.43678338,0.146128125,5747341.793,0.377953211,0,-3.001347534,0,0.181818182,0.072475179,1
0,0,0,0.310714689,0,0,4,0,0.25,-6.882032537,0,13119271.27,0.163191873,0,-1.860866171,0,0,0.054329608,1
0.8623,0,0,0.361670072,0,0,2.5,0.75,0.235294118,-4.617125218,0.702542705,1036807.79,0.396493558,0,-3.040700571,0,0,0.067813138,0
0,0,0,0.022248763,0,0,1.75,0,0.228571429,-5.365334488,1.332878986,0.2826898,0.096638028,0,-1.970928506,0,0,0.004171643,1
0,3,0,0.455779074,0,0,2.583333333,0.666666667,0.263736264,-5.556857583,0.12923042,3690685.596,0.359333231,0,-2.838550981,0,0,0.096306525,1
2.1495,0,0,0.434488699,0,0,2.857142857,0.571428571,0.230769231,-5.014743499,0,3493174.56,0.380624553,0,-2.798951944,0.285714286,0,0.088808898,0
0,0,0,0.000624805,0,0,0.166666667,0,0.923076923,-2.114423488,0.298626207,2.408281471,0.00464879,0,-1.318203816,0,0,8.68E-05,1
0.9764,3,0,0.67832868,0,0,1.846153846,0.615384615,0.317073171,-4.794689154,0.28095253,4418720.913,0.410443544,0,-2.588721929,0,0,0.130190172,1
0,0,0.142857143,0.787757332,0,0,0.714285714,0.428571429,0.382352941,-6.349557134,0.224895425,7330097.59,0.509338079,0,-2.059850787,0,0,0.168826228,1
0,0,0,0.779729733,0,0,1.818181818,0.545454545,0.28358209,-6.442495811,0.070526961,9842267.515,0.362843085,0,-2.608972379,0,0,0.114908585,1
0,0,0,0.075405485,0,0,5,0,0.114285714,-4.062486895,0.236504693,2687666.631,0.222641509,0,-2.282892902,0,0,0.018851371,0
0.2208,0,0,0.447277936,0,0,5,0.5,0.176470588,-4.947460915,0.172194775,4070197.321,0.326315789,0,-2.556560189,0,0,0.111819484,1
0.2159,0,0,0.000624805,0,0,10,0,0.142857143,-3.82345732,0.492614505,0.395670999,0.152416357,0,-1.984842563,0,0,0.000156201,0
0,1,0,0.060586937,0,0,7.75,0,0.152173913,-6.242062995,0.007273972,12887090.07,0.051354917,0,-1.908442614,0,0,0.010289826,1
0,0,0,0.336084237,0,0,1.666666667,0.666666667,0.277777778,-5.323323263,2.092914162,5301857.156,0.397251001,0.333333333,-2.945711513,0,0,0.074685386,1
1.5367,0,0,0.020805516,0,0,0,0,0.428571429,-5.537705803,0,0.180674382,0.036030919,0,-2.088721852,0,0,0.004623448,0
1.9476,0,0,0.252932697,0,0,1.333333333,0.666666667,0.1875,-7.484668287,0.239220955,6711287.508,0.381783889,0,-3.033958454,0,0.333333333,0.056207266,1
0.9072,0,0,0.306514536,0,0,0.2,0,0.5,-4.986576024,0.110460869,0.072892553,0.227309959,0,-1.388390651,0,0,0.069345879,0
3.6174,0,0,0.787757332,0,0,0.181818182,0.636363636,0.392857143,-7.907680965,0.072241129,5271905.041,0.492451279,0,-2.553588807,0,0,0.136267633,0
0,2,0,0.803211356,0,0,2.166666667,0.583333333,0.258064516,-4.886492935,0.35653114,4973523.822,0.555720606,0,-2.338061362,0,0,0.156918462,1
0,3,0,0.131184944,0,0,2.571428571,0,0.291666667,-6.310795855,0.183945683,5666699.47,0.096836386,0,-2.22684659,0,0,0.032126925,1
0,0,0,0.787757332,0,0,1.916666667,0.583333333,0.252873563,-6.618408462,0.307458791,6579955.119,0.526079541,0,-2.346458607,0,0,0.156879049,1
2.1824,0,0,0.183313517,0,0,10,0,0.142857143,-2.930897938,0.161685097,3419314.977,0.085271318,0,-2.05121915,0,0,0.045828379,0
1.9718,0,0,0.100238004,0,0,5,0,0.184210526,-3.906094377,0.091362324,6300418.054,0.186717028,0,-2.265362179,0.25,0,0.021231339,0
2.0925,1,0,0.476922164,0,0,3.2,0.6,0.181818182,-5.783361412,0.451496995,3981560.807,0.424493195,0,-2.725809855,0,0,0.105104159,1
3.9487,0,0,0.387373606,0,0,2,0.6,0.277777778,-6.928667506,0.062448451,5397939.676,0.405145919,0,-2.79390652,0,0,0.092456105,0
1.7477,1,0,0.779729733,0,0,1.6,0.4,0.333333333,-4.710319242,0.083482705,4815027.763,0.358494616,0,-1.850633761,0,0,0.175753993,1
0,2,0,0.391662225,0,0,0,0,0.421052632,-6.451351733,0.163605988,0.222690838,0.377329138,0,-1.61248251,0,0,0.075806715,1
0,0,0.090909091,0.547107279,0,0,0.454545455,0.727272727,0.328125,-6.721471175,0.298176718,1867481.357,0.288377318,0,-2.965740023,0,0,0.080052468,1
0,1,0,0.131184944,0,0,4,0,0.225806452,-5.423133143,0.160160774,8526439.129,0.098516886,0,-2.193365589,0,0,0.030120698,1
0,0,0,0.025275098,0,0,10,0,0.139534884,-3.266873935,0.364020285,5099035.377,0.047140452,0,-1.925641379,0,0,0.005752222,1
0,0,0.5,0.179650656,0,0,7.5,0,0.136363636,-6.86988722,0.127739816,7704897.906,0.048387097,0,-2.057425576,0,0,0.044912664,1
3.0125,0,0.142857143,0.779729733,0,0,0.714285714,0.571428571,0.342857143,-7.229539972,0.113694259,6221082.94,0.376467307,0,-2.380221436,0,0,0.151237485,1
0.4845,0,0.2,0.04724739,0,0,9,0,0.132352941,-4.894520631,0,8784431.113,0.076555813,0,-1.986060189,0,0,0.007118873,1
0,0,0,0.594445495,0,0,1,0.5,0.4,-8.806109467,0.179761973,5750723.725,0.378640777,0,-2.301651581,0,0,0.148611374,1
1.6603,0,0.166666667,0.547107279,0,0,2.5,0.666666667,0.186440678,-6.443390861,0.101876078,3538658.886,0.435149155,0,-2.787932179,0,0,0.105669832,1
0.1331,0,0,0.571043601,0,0,1.181818182,0.727272727,0.253164557,-8.510218942,0.264882173,5394856.84,0.40381945,0,-2.835817527,0,0,0.105449741,1
2.9437,0,0,0.395951025,0,0,3.571428571,0.571428571,0.144329897,-6.0420358,0.020027116,2319099.074,0.48060966,0,-2.868744748,0,0,0.073262964,0
1.4576,0,0,0.05825901,0,0,7.142857143,0,0.162790698,-3.635397241,0.001242782,3894112.425,0.003220242,0,-1.946479107,0,0,0.011889594,0
0,1,0,0.086068815,0,0,8.714285714,0,0.128440367,-5.042034482,0,8163403.363,0.039431905,0,-1.974513726,0,0,0.010539189,1
0,0,0,0.787757332,0,0,2.5,0.583333333,0.265060241,-5.562873715,0.291565971,4730389.615,0.528090706,0,-2.408341749,0,0,0.148009064,1
0,2,0,0.008984397,0,0,9.2,0,0.149253731,-4.644008996,0.366306867,10182849.3,0.07860262,0,-2.012110545,0,0,0.001878529,1
0,0,0,0,0,0,0,0,1,-0.515141635,1.170823395,0,0,0,-0.95,0,0,0,1
3.7294,0,0,0.387373606,0,0,1.25,0.625,0.307692308,-6.973820335,0.058674703,5326002.039,0.314654031,0,-2.838141083,0,0,0.088810713,0
2.0925,0,0,0.779729733,0.166666667,0,1.611111111,0.666666667,0.291666667,-6.573973384,0.018611816,4094953.252,0.399416736,0,-2.681544033,0,0,0.121380526,0
3.6887,0,0,0.567089816,0,0,0,0.6,0.416666667,-7.27295647,0.208341054,2273239.686,0.397912891,0,-2.539015873,0,0,0.136101556,0
0,0,0,0.100238004,0,0,10,0,0.111111111,-3.85020616,0.071942777,5335713.835,0.032786885,0,-2.20113607,0,0,0.025059501,1
1.1627,0,0,0.551131362,0,0,2.25,0.625,0.195121951,-6.45403837,0.476453983,7818435.444,0.385854205,0,-2.856028391,0,0.25,0.086278096,0
0,0,0,0.787757332,0,0.142857143,0.714285714,0.428571429,0.4,-6.273652393,0.176437548,6327524.628,0.508505048,0,-2.039773718,0,0,0.171030518,1
3.8874,1,0,0.447277936,0,0,1.636363636,0.727272727,0.22,-7.638851832,0,5215169.885,0.373866529,0,-2.927219454,0,0,0.088435147,1
0,2,0,0.708320593,0,0,3.043478261,0.608695652,0.147909968,-6.229135475,0.0870698,2518509.772,0.476950168,0,-2.673273339,0,0,0.114756454,1
0,0,0,0.803211356,0,0,1.4,0.6,0.273972603,-7.187849437,0.407489543,5239761.55,0.525634522,0,-2.373174711,0,0,0.15659748,1
0.509,0,0.272727273,0.779729733,0,0,1.363636364,0.545454545,0.303571429,-6.753564787,0.304217087,5847542.498,0.387217673,0,-2.244411374,0,0,0.164129743,1
0,0,0,0.803211356,0.230769231,0,0.692307692,0.615384615,0.388059701,-7.159102234,0.316738968,5317445.817,0.554950783,0,-2.351635612,0,0,0.159990333,1
3.4609,0,0,0.323366154,0,0,2.307692308,0.615384615,0.183098592,-6.59807957,0.04730541,1700909.357,0.47417869,0,-2.933190514,0,0,0.068435857,0
1.5769,0,0,0.395951025,0,0,1.621621622,0.567567568,0.224242424,-7.086530313,0.16638643,6080956.706,0.403086342,0,-2.739891957,0,0,0.095868726,0
0,0,0,0.67832868,0,0,1.111111111,0.666666667,0.25,-6.124935156,0.261237775,1957711.485,0.443739468,0,-2.770070525,0,0,0.107253011,1
1.9804,0,0,0.65385586,0,0,1.571428571,0.714285714,0.269230769,-7.742375074,0.06496326,2274305.091,0.438341122,0,-2.813650077,0,0,0.106105774,1
0,0,0.25,0.779729733,0,0,1.25,0.5,0.315789474,-6.448531223,0.450776595,5928413.251,0.383198599,0,-2.094656251,0,0,0.172677659,1
1.2757,3,0,0.455779074,0,0,2.444444444,0.666666667,0.28125,-5.319108577,0.040181429,4384737.63,0.342403716,0,-2.817445504,0,0,0.100344638,1
0.8928,1,0,0.10615688,0,0,2.666666667,0,0.272727273,-4.928596882,0,4418308.376,0.097972626,0,-2.33394666,0,0,0.023590418,0
3.2634,0,0,0.820234131,0,0,3.333333333,0.555555556,0.223684211,-5.655148741,0.02148556,2875000.749,0.520277274,0,-2.468480715,0,0,0.133237353,0
3.3301,1,0,0.779729733,0,0,0.583333333,0.583333333,0.349206349,-6.527658202,0.150143446,2862903.737,0.378256107,0,-2.461032094,0,0,0.140791379,1
0,0,0,0.803211356,0,0,2.5,0.583333333,0.183206107,-5.509522339,0.169962029,3138700.771,0.552752124,0,-2.359983168,0,0,0.153827501,1
1.171,1,0,0.590584604,0,0.25,1.833333333,0.666666667,0.307692308,-6.740637765,0.029820917,3860997.881,0.363363503,0,-2.68000152,0,0,0.124311363,1
3.3461,0,0,0.779729733,0,0,0,0.444444444,0.4375,-5.670353091,0.281496317,5220960.355,0.407555902,0,-1.904329206,0,0,0.185609411,0
3.301,0,0,0.571043601,0,0,0.571428571,0.714285714,0.325,-8.107727026,0.081147235,3160170.502,0.354451017,0,-2.891018704,0,0,0.092967237,0
1.1603,0,0,0.336084237,0,0,1.25,0.75,0.291666667,-6.643423922,0.38780426,3577037.136,0.392458642,0.25,-3.062190958,0,0,0.063015794,1
1.0728,3,0,0.455779074,0,0,2.444444444,0.666666667,0.28125,-5.276477677,0.082812329,4384737.63,0.342403716,0,-2.817445504,0,0,0.100344638,1
0,0,0.142857143,0.190711652,0,0,3.571428571,0,0.232142857,-5.212436599,0.062301854,4925487.142,0.127322203,0,-2.189161103,0,0,0.038289149,1
0,0,0,0.302323674,0,0,1.166666667,0,0.363636364,-3.13052013,0.031633568,0.406225571,0.127383364,0,-1.140434762,0,0,0.041989399,0
0,0,0,0.787757332,0,0,2,0.583333333,0.25,-5.965355932,0.445378334,6893871.702,0.525285351,0,-2.436770487,0,0.083333333,0.144134223,1
0.758,0,0,0.209607009,0,0,0,0,0.416666667,-4.547198188,0.488724743,3393084.463,0.157496802,0,-2.136496442,0,0,0.050305682,0
0.492,0,0,0.395951025,0,0,4.285714286,0.571428571,0.130434783,-5.240444657,0.442055358,3559725.38,0.442277405,0,-2.771823667,0,0,0.091026666,0
1.9396,0,0,0.803211356,0,0,3.333333333,0.583333333,0.15,-5.391635662,0.433284056,2190224.124,0.514628701,0,-2.573704697,0,0,0.123626806,0
0,0,0,0.221199217,0,0,6,0,0.103448276,-5.729806958,0.250598811,0.200983449,0.003508772,0,-1.977776529,0,0,0.055299804,1
0,0,0,0,0,0,0,0,0.5,-7.961791635,1.262430347,0,0,0,-2.55,0,0,0,1
1.7446,0,0.111111111,0.745613369,0,0,1.777777778,0.666666667,0.22972973,-6.900974722,0.128276121,3933207.715,0.490839102,0,-2.634445386,0,0,0.128765777,1
0.1132,0,0,0.590584604,0,0.25,2.5,0.625,0.285714286,-6.094565375,0.404833153,3746742.971,0.378886311,0,-2.571090977,0,0,0.135414009,1
1.021,0,0.333333333,0.547107279,0,0,1.666666667,0.666666667,0.277777778,-7.237538417,0.181093773,4038838.216,0.361775562,0,-2.6982053,0,0,0.121579395,1
1.1433,0,0.090909091,0.547107279,0,0,1.181818182,0.727272727,0.223404255,-7.316884593,0.151072593,5745619.554,0.372732836,0,-3.006327783,0,0.181818182,0.071523715,1
0,0,0,0.109168515,0,0,4.782608696,0,0.131661442,-4.238621497,0.108330949,5053952.287,0.207045782,0,-2.270753645,0,0,0.022069505,1
4.665,0,0,0.447277936,0,0,1.428571429,0.642857143,0.291666667,-7.151882501,0.064261238,3900191.026,0.38426699,0,-2.813193516,0,0,0.096967859,0
2.1774,0,0,0.551131362,0,0,3.846153846,0.615384615,0.228070175,-5.594186438,0.156007398,1975538.151,0.43026407,0,-2.698314629,0,0,0.112902167,0
0,0,0.166666667,0.787757332,0,0,1.666666667,0.583333333,0.309859155,-6.613991807,0.321884593,5539279.015,0.524569837,0,-2.330438188,0,0,0.159082439,1
1.1969,0,0,0.594445495,0,0,0.444444444,0.777777778,0.36,-7.44496694,0,2087289.526,0.398701197,0,-2.877362004,0,0,0.102743666,0
2.8831,0,0,0.205784147,0,0,3.333333333,0,0.157894737,-4.331544773,0,5614397.637,0.250053029,0,-2.09945768,0,0,0.044473021,0
1.1011,0,0,0.594445495,0.142857143,0,0.857142857,0.642857143,0.368421053,-8.412426928,0.224878234,5659328.825,0.395940088,0,-2.602711038,0,0,0.133299301,1
0.3942,0,0,0.434488699,0,0,6,0.4,0.136363636,-4.27584768,0.123069312,7731306.974,0.34831629,0,-2.496495783,0.4,0,0.096494264,0
1.1474,0,0,0.083345821,0,0,10,0,0.133333333,-4.13263774,0.04587069,2878761.93,0.135531136,0,-2.235620719,0,0,0.020836455,0
0,3,0.083333333,0.547107279,0,0,2.166666667,0.666666667,0.283950617,-5.906523806,0.231853455,4522632.051,0.346566871,0,-2.783475682,0,0,0.106608592,1
0,0,0,0.225102875,0,0,5,0,0.230769231,-2.954386998,0.123863521,0.754856525,0.277936963,0,-1.300384559,0,0,0.056275719,1
2.6609,0,0,0.252932697,0,0,1.090909091,0.727272727,0.203703704,-7.418445185,0.152067726,5103410.133,0.379310298,0,-3.104042046,0,0.272727273,0.050168469,1
2.6195,0,0,0.421663847,0,0,3.333333333,0.666666667,0.230769231,-6.124595787,0.15888345,1084291.175,0.454747117,0,-2.851834502,0,0,0.093703077,0
0,0,0,0.252932697,0,0,1,0.75,0.210526316,-6.277440113,1.23357269,4510919.2,0.376072194,0,-3.130738779,0,0.25,0.047424881,1
0,0,0,0.526794252,0,0,4,0,0.25,-5.275144862,0.265284304,0.034947675,0.338096,0,-2.155292021,0,0,0.090631812,1
0,1,0,0.097331588,0,0,9,0,0.153846154,-4.82645458,0.093042682,6402499.307,0.032786885,0,-2.206920932,0,0,0.024332897,1
0,0,0,0.168812602,0,0,7.5,0,0.129032258,-4.047767929,0.337109856,4602764.573,0.101885342,0,-1.840856318,0,0,0.031652363,1
3.7412,0,0,0.395951025,0,0,2,0.6,0.2,-6.90479198,0.050050366,4830079.798,0.429363843,0,-2.785680941,0,0,0.094002956,0
0.0277,0,0,0.447277936,0,0,2,0.6,0.272727273,-6.517316569,0.138905268,8445955.781,0.304219117,0,-2.877357482,0,0,0.079240951,1
0.2357,1,0,0.779729733,0,0,1.75,0.5,0.318181818,-5.184194013,0.507923977,5038056.687,0.379789688,0,-2.160852896,0,0,0.165895696,1
2.3712,0,0,0.551131362,0,0,2.333333333,0.666666667,0.214285714,-6.162448128,0.363888398,5538176.672,0.391845009,0,-2.858281201,0,0.166666667,0.09262954,0
1.4709,0,0,0.563121432,0,0,3.333333333,0.666666667,0.181818182,-5.346668358,0.031656914,2267501.832,0.452263182,0,-2.812122356,0,0,0.101063505,0
1.8671,0,0,0.194445968,0,0,4.285714286,0,0.225806452,-3.950331931,0,3525184.335,0.192582394,0,-2.176852322,0,0,0.040185015,0
0,1,0,0.127942572,0,0,6.75,0,0.150943396,-5.64415599,0.40248346,0.294658689,0.191128421,0,-1.750498453,0,0,0.021714075,1
1.8263,0,0,0.3830856,0,0,4,0.2,0.208333333,-4.884387944,0.022404539,4629266.323,0.30071259,0,-2.492648927,0,0,0.055002407,0
1.0576,0,0,0.559138715,0.333333333,0,1,0.666666667,0.352941176,-7.637598173,0.137043207,4044130.195,0.377843318,0,-2.681852139,0,0,0.124253048,1
0,0,0.25,0.803211356,0,0,1.25,0.583333333,0.328125,-6.857188366,0.442639898,5932883.269,0.549219505,0,-2.288676698,0,0,0.163616592,1
1.8617,0,0,0.020805516,0,0,10,0,0.137931034,-3.450483883,0.000103182,2955090.556,0.02189781,0,-1.949615347,0,0,0.005201379,0
3.0593,0,0,0.590584604,0,0.090909091,1.363636364,0.727272727,0.226804124,-8.233714504,0,5095187.222,0.380961598,0,-2.872166923,0,0,0.098689632,1
0,0,0,0.803211356,0,0,1.538461538,0.615384615,0.297297297,-6.705419754,0.553173743,7151873.982,0.496267148,0.307692308,-2.686615901,0,0,0.109513251,1
0,1,0,0.086068815,0,0,7.8,0,0.133333333,-6.200924059,0.024307137,11485786.92,0.049147319,0,-1.910029376,0,0,0.013569759,1
1.437,0,0,0.3830856,0,0,3.333333333,0.666666667,0.222222222,-5.905600333,0.146933677,1787595.157,0.454747117,0,-2.894833449,0,0,0.085130133,0
0,0,0,0.395951025,0,0,3.333333333,0.666666667,0.146341463,-5.37641947,0.218723295,1153651.377,0.477906652,0,-2.880642861,0,0,0.087989117,1
4.1115,1,0,0.779729733,0,0,0.4,0.533333333,0.371428571,-6.421806621,0.114015894,2960946.965,0.39322579,0,-2.221846632,0,0,0.164966541,1
0,0,0,0.590584604,0.083333333,0.25,1.5,0.666666667,0.324324324,-7.20620319,0.113257409,4097907.441,0.371920312,0,-2.648322396,0,0,0.129527336,1
1.0829,0,0,0.336084237,0,0,1.666666667,0.666666667,0.277777778,-7.199372058,0.216865367,5301857.156,0.397251001,0.333333333,-2.945711513,0,0,0.074685386,1
0,0,0,0.590584604,0,0.2,3,0.6,0.192307692,-5.911943178,0.170168376,3571680.311,0.452907132,0,-2.522925394,0,0,0.138493694,1
4.2912,0,0,0.708320593,0,0,0,0,0.458333333,-7.485896549,0.147185429,0.186049131,0.581807528,0,-2.304548367,0,0,0.098002898,0
4.105,0,0,0.671436448,0,0,0,0,0.4375,-6.054825081,0.061397855,13384969.39,0.400027863,0,-2.076725543,0,0,0.109767133,0
0,0,0,0.447277936,0,0,4,0.6,0.204545455,-5.564228217,0.08562671,4127515.554,0.322135719,0,-2.788541322,0,0,0.093761568,1
0,0,0.25,0.547107279,0,0,1.25,0.75,0.291666667,-5.732160893,0.918926898,2740166.599,0.355016625,0,-2.867119893,0,0,0.102582615,1
